,Store,Dept,Date,Weekly_Sales
399071,43,9,2010-02-05,16.42
399072,43,9,2010-02-12,28.13
399073,43,9,2010-02-19,67.08
399074,43,9,2010-02-26,82.77
399075,43,9,2010-03-05,90.71
399076,43,9,2010-03-12,51.01
399077,43,9,2010-03-19,90.76
399078,43,9,2010-03-26,60.97
399079,43,9,2010-04-02,86.37
399080,43,9,2010-04-09,139.75
399081,43,9,2010-04-16,133.05
399082,43,9,2010-04-23,83.63
399083,43,9,2010-04-30,37.35
399084,43,9,2010-05-07,91.56
399085,43,9,2010-05-14,88.72
399086,43,9,2010-05-21,138.86
399087,43,9,2010-05-28,298.09
399088,43,9,2010-06-04,380.88
399089,43,9,2010-06-11,283.13
399090,43,9,2010-06-18,188.05
399091,43,9,2010-06-25,185.24
399092,43,9,2010-07-02,216.3
399093,43,9,2010-07-09,212.39
399094,43,9,2010-07-16,39.96
399095,43,9,2010-07-23,132.91
399096,43,9,2010-07-30,104.85
399097,43,9,2010-08-06,135.61
399098,43,9,2010-08-13,114.23
399099,43,9,2010-08-20,90.62
399100,43,9,2010-08-27,45.22
399101,43,9,2010-09-03,179.6
399102,43,9,2010-09-10,195.9
399103,43,9,2010-09-17,55.1
399104,43,9,2010-09-24,46.98
399105,43,9,2010-10-01,46.99
399106,43,9,2010-10-08,66.02
399107,43,9,2010-10-15,97.1
399108,43,9,2010-10-22,43.1
399109,43,9,2010-10-29,91.73
399110,43,9,2010-11-05,41.12
399111,43,9,2010-11-12,76.46
399112,43,9,2010-11-19,70.01
399113,43,9,2010-11-26,25.93
399114,43,9,2010-12-03,16.99
399115,43,9,2010-12-10,48.56
399116,43,9,2010-12-17,49.42
399117,43,9,2010-12-24,80.14
399118,43,9,2010-12-31,39.69
399119,43,9,2011-01-07,25.32
399120,43,9,2011-01-14,65.14
399121,43,9,2011-01-21,16.99
399122,43,9,2011-01-28,23.87
399123,43,9,2011-02-04,113.77
399124,43,9,2011-02-11,24.15
399125,43,9,2011-02-18,70.73
399126,43,9,2011-02-25,26.25
399127,43,9,2011-03-04,57.66
399128,43,9,2011-03-11,92.16
399129,43,9,2011-03-18,38.66
399130,43,9,2011-03-25,56.24
399131,43,9,2011-04-01,83.34
399132,43,9,2011-04-08,81.7
399133,43,9,2011-04-15,73.38
399134,43,9,2011-04-22,54.67
399135,43,9,2011-04-29,51.68
399136,43,9,2011-05-06,82.69
399137,43,9,2011-05-13,120.38
399138,43,9,2011-05-20,215.83
399139,43,9,2011-05-27,275.42
399140,43,9,2011-06-03,200.19
399141,43,9,2011-06-10,187.77
399142,43,9,2011-06-17,385.95
399143,43,9,2011-06-24,257.86
399144,43,9,2011-07-01,222.36
399145,43,9,2011-07-08,359.3
399146,43,9,2011-07-15,212.54
399147,43,9,2011-07-22,313.57
399148,43,9,2011-07-29,272.68
399149,43,9,2011-08-05,145.82
399150,43,9,2011-08-12,271.38
399151,43,9,2011-08-19,197.0
399152,43,9,2011-08-26,135.41
399153,43,9,2011-09-02,242.85
399154,43,9,2011-09-09,123.25
399155,43,9,2011-09-16,157.17
399156,43,9,2011-09-23,146.4
399157,43,9,2011-09-30,145.2
399158,43,9,2011-10-07,116.47
399159,43,9,2011-10-14,156.54
399160,43,9,2011-10-21,205.41
399161,43,9,2011-10-28,181.97
399162,43,9,2011-11-04,55.07
399163,43,9,2011-11-11,77.41
399164,43,9,2011-11-18,24.79
399165,43,9,2011-11-25,108.39
399166,43,9,2011-12-02,35.86
399167,43,9,2011-12-09,37.16
399168,43,9,2011-12-16,30.11
399169,43,9,2011-12-23,152.7
399170,43,9,2011-12-30,57.42
399171,43,9,2012-01-06,135.17
399172,43,9,2012-01-13,44.72
399173,43,9,2012-01-20,89.81
399174,43,9,2012-01-27,30.88
399175,43,9,2012-02-03,165.63
399176,43,9,2012-02-10,60.91
399177,43,9,2012-02-17,88.59
399178,43,9,2012-02-24,99.44
399179,43,9,2012-03-02,158.27
399180,43,9,2012-03-09,163.4
399181,43,9,2012-03-16,172.02
399182,43,9,2012-03-23,135.17
399183,43,9,2012-03-30,321.4
399184,43,9,2012-04-06,255.94
399185,43,9,2012-04-13,383.35
399186,43,9,2012-04-20,279.59
399187,43,9,2012-04-27,481.32
399188,43,9,2012-05-04,297.9
399189,43,9,2012-05-11,250.72
399190,43,9,2012-05-18,126.91
399191,43,9,2012-05-25,323.19
399192,43,9,2012-06-01,467.11
399193,43,9,2012-06-08,173.59
399194,43,9,2012-06-15,478.91
399195,43,9,2012-06-22,434.72
399196,43,9,2012-06-29,326.39
399197,43,9,2012-07-06,297.2
399198,43,9,2012-07-13,412.72
399199,43,9,2012-07-20,269.92
399200,43,9,2012-07-27,192.97
399201,43,9,2012-08-03,122.42
399202,43,9,2012-08-10,192.7
399203,43,9,2012-08-17,202.94
399204,43,9,2012-08-24,224.95
399205,43,9,2012-08-31,230.82
399206,43,9,2012-09-07,264.51
399207,43,9,2012-09-14,177.09
399208,43,9,2012-09-21,141.94
399209,43,9,2012-09-28,73.2
399210,43,9,2012-10-05,154.62
399211,43,9,2012-10-12,125.65
399212,43,9,2012-10-19,176.41
399213,43,9,2012-10-26,63.67
